Time,SiteIndex,LinkageGroup,DerivedAlleleCount,DerivedAlleleFreq,SelectionCoefficient,SiteClassCode
500,828522,3,1,4.743833E-05,0.000000E+00,0
500,829509,3,6432,3.051233E-01,0.000000E+00,0
500,836185,3,4,1.897533E-04,0.000000E+00,0
500,836504,3,2070,9.819734E-02,0.000000E+00,0
500,836685,3,7678,3.642315E-01,0.000000E+00,0
500,837278,3,140,6.641366E-03,0.000000E+00,0
500,839024,3,6,2.846300E-04,0.000000E+00,0
500,841147,3,1,4.743833E-05,0.000000E+00,0
500,843111,3,22,1.043643E-03,0.000000E+00,0
500,844777,3,195,9.250474E-03,0.000000E+00,0
500,844916,3,73,3.462998E-03,0.000000E+00,0
500,845515,3,586,2.779886E-02,0.000000E+00,0
500,849193,3,2,9.487666E-05,0.000000E+00,0
500,854281,3,48,2.277040E-03,0.000000E+00,0
500,857324,3,828,3.927894E-02,0.000000E+00,0
500,860614,3,459,2.177419E-02,0.000000E+00,0
500,873059,3,1398,6.631879E-02,0.000000E+00,0
500,878072,3,4,1.897533E-04,0.000000E+00,0
500,878282,3,14,6.641366E-04,0.000000E+00,0
500,881309,3,3,1.423150E-04,0.000000E+00,0
500,883525,3,737,3.496205E-02,0.000000E+00,0
500,883943,3,276,1.309298E-02,0.000000E+00,0
500,888835,3,1107,5.251423E-02,0.000000E+00,0
500,891439,3,48,2.277040E-03,0.000000E+00,0
500,892837,3,6,2.846300E-04,0.000000E+00,0
500,898264,3,6,2.846300E-04,0.000000E+00,0
500,902586,3,23,1.091082E-03,0.000000E+00,0
500,903798,3,3,1.423150E-04,-2.224066E-02,1
500,903839,3,361,1.712524E-02,0.000000E+00,0
500,904597,3,49,2.324478E-03,0.000000E+00,0
500,906154,3,1391,6.598672E-02,0.000000E+00,0
500,907509,3,3,1.423150E-04,0.000000E+00,0
500,913553,3,2391,1.134250E-01,0.000000E+00,0
500,914118,3,748,3.548387E-02,0.000000E+00,0
500,915749,3,151,7.163188E-03,0.000000E+00,0
500,916514,3,19,9.013283E-04,0.000000E+00,0
500,917826,3,1,4.743833E-05,0.000000E+00,0
500,918156,3,9,4.269450E-04,0.000000E+00,0
500,921250,3,2,9.487666E-05,0.000000E+00,0
500,925937,3,67,3.178368E-03,0.000000E+00,0
500,927906,3,16425,7.791746E-01,0.000000E+00,0
500,928468,3,146,6.925996E-03,0.000000E+00,0
500,930669,3,2,9.487666E-05,0.000000E+00,0
500,931397,3,44,2.087287E-03,0.000000E+00,0
500,940954,3,2,9.487666E-05,0.000000E+00,0
500,943909,3,436,2.068311E-02,0.000000E+00,0
500,948682,3,281,1.333017E-02,0.000000E+00,0
500,948898,3,3,1.423150E-04,0.000000E+00,0
500,955984,3,5236,2.483871E-01,0.000000E+00,0
500,956025,3,1,4.743833E-05,0.000000E+00,0
500,957886,3,44,2.087287E-03,0.000000E+00,0
500,965451,3,10,4.743833E-04,0.000000E+00,0
500,967295,3,15990,7.585389E-01,0.000000E+00,0
500,968467,3,7,3.320683E-04,0.000000E+00,0
500,969169,3,63,2.988615E-03,0.000000E+00,0
500,971695,3,169,8.017078E-03,0.000000E+00,0
500,974465,3,1,4.743833E-05,0.000000E+00,0
500,976194,3,1865,8.847249E-02,0.000000E+00,0
500,977740,3,26,1.233397E-03,0.000000E+00,0
500,979312,3,3571,1.694023E-01,0.000000E+00,0
500,983636,3,9,4.269450E-04,0.000000E+00,0
500,984426,3,1,4.743833E-05,0.000000E+00,0
500,985127,3,1,4.743833E-05,0.000000E+00,0
500,985230,3,6987,3.314516E-01,0.000000E+00,0
500,986350,3,15569,7.385674E-01,0.000000E+00,0
500,987095,3,3952,1.874763E-01,0.000000E+00,0
500,987812,3,3513,1.666509E-01,0.000000E+00,0
500,993672,3,17,8.064516E-04,0.000000E+00,0
500,995895,3,561,2.661290E-02,0.000000E+00,0
600,4,0,3103,1.571458E-01,0.000000E+00,0
600,750,0,133,6.735541E-03,0.000000E+00,0
600,1666,0,3,1.519295E-04,0.000000E+00,0
600,2750,0,1156,5.854350E-02,6.256811E-03,2
600,7151,0,38,1.924440E-03,0.000000E+00,0
600,9093,0,68,3.443735E-03,0.000000E+00,0
600,9204,0,2,1.012863E-04,0.000000E+00,0
600,9940,0,1181,5.980958E-02,0.000000E+00,0
600,13837,0,9,4.557885E-04,0.000000E+00,0
600,15881,0,4,2.025727E-04,0.000000E+00,0
600,21884,0,15,7.596475E-04,0.000000E+00,0
600,23692,0,3304,1.673250E-01,0.000000E+00,0
600,26349,0,13,6.583612E-04,0.000000E+00,0
600,28023,0,31,1.569938E-03,0.000000E+00,0
600,36570,0,1,5.064317E-05,0.000000E+00,0
600,39349,0,2113,1.070090E-01,0.000000E+00,0
600,39786,0,5513,2.791958E-01,0.000000E+00,0
600,40057,0,38,1.924440E-03,0.000000E+00,0
600,41299,0,71,3.595665E-03,0.000000E+00,0
600,41645,0,18,9.115770E-04,0.000000E+00,0
600,48005,0,2,1.012863E-04,0.000000E+00,0
600,49134,0,2421,1.226071E-01,0.000000E+00,0
600,50843,0,2378,1.204295E-01,0.000000E+00,0
600,51014,0,439,2.223235E-02,0.000000E+00,0
600,53597,0,116,5.874608E-03,0.000000E+00,0
600,55798,0,2,1.012863E-04,0.000000E+00,0
600,56669,0,6,3.038590E-04,0.000000E+00,0
600,57051,0,21,1.063507E-03,0.000000E+00,0
600,64624,0,1,5.064317E-05,0.000000E+00,0
600,65839,0,2253,1.140991E-01,0.000000E+00,0
600,67791,0,44,2.228299E-03,0.000000E+00,0
600,68631,0,1,5.064317E-05,0.000000E+00,0
600,69108,0,1,5.064317E-05,0.000000E+00,0
600,69761,0,18240,9.237314E-01,0.000000E+00,0
600,75311,0,2944,1.490935E-01,0.000000E+00,0
600,76352,0,30,1.519295E-03,0.000000E+00,0
600,80573,0,7440,3.767852E-01,0.000000E+00,0
600,80677,0,4498,2.277930E-01,0.000000E+00,0
600,81620,0,1,5.064317E-05,0.000000E+00,0
600,82442,0,558,2.825889E-02,0.000000E+00,0
600,91360,0,3217,1.629191E-01,0.000000E+00,0
600,93159,0,278,1.407880E-02,0.000000E+00,0
600,94568,0,1114,5.641649E-02,0.000000E+00,0
600,94616,0,418,2.116884E-02,0.000000E+00,0
600,95997,0,254,1.286336E-02,0.000000E+00,0
600,100644,0,1285,6.507647E-02,0.000000E+00,0
600,104716,0,38,1.924440E-03,0.000000E+00,0
600,109384,0,60,3.038590E-03,0.000000E+00,0
600,109554,0,1,5.064317E-05,0.000000E+00,0
600,109783,0,3120,1.580067E-01,0.000000E+00,0
600,110060,0,473,2.395422E-02,0.000000E+00,0
600,111772,0,5,2.532158E-04,0.000000E+00,0
600,112212,0,577,2.922111E-02,0.000000E+00,0
600,113675,0,1139,5.768257E-02,0.000000E+00,0
600,117794,0,197,9.976704E-03,0.000000E+00,0
600,118746,0,8462,4.285425E-01,0.000000E+00,0
600,119808,0,357,1.807961E-02,0.000000E+00,0
600,123596,0,106,5.368176E-03,0.000000E+00,0
600,123854,0,303,1.534488E-02,0.000000E+00,0
600,128777,0,2,1.012863E-04,0.000000E+00,0
600,129520,0,3,1.519295E-04,0.000000E+00,0
600,129701,0,11972,6.063000E-01,0.000000E+00,0
600,133137,0,1,5.064317E-05,0.000000E+00,0
600,133193,0,4,2.025727E-04,0.000000E+00,0
600,133954,0,164,8.305480E-03,0.000000E+00,0
600,134060,0,1372,6.948243E-02,0.000000E+00,0
600,134417,0,276,1.397751E-02,0.000000E+00,0
600,134854,0,1329,6.730477E-02,0.000000E+00,0
600,135066,0,7,3.545022E-04,0.000000E+00,0
600,135599,0,288,1.458523E-02,0.000000E+00,0
600,135647,0,28,1.418009E-03,0.000000E+00,0
600,137612,0,175,8.862554E-03,0.000000E+00,0
600,145247,0,821,4.157804E-02,0.000000E+00,0
600,146624,0,1,5.064317E-05,0.000000E+00,0
600,150366,0,13410,6.791249E-01,0.000000E+00,0
600,150942,0,2,1.012863E-04,0.000000E+00,0
600,152966,0,1,5.064317E-05,0.000000E+00,0
600,158636,0,109,5.520105E-03,0.000000E+00,0
600,159140,0,8,4.051453E-04,0.000000E+00,0
600,170202,0,183,9.267700E-03,0.000000E+00,0
600,170331,0,16,8.102907E-04,0.000000E+00,0
600,175191,0,6343,3.212296E-01,5.950080E-03,3
600,178009,0,152,7.697762E-03,0.000000E+00,0
600,178912,0,3,1.519295E-04,0.000000E+00,0
600,179098,0,28,1.418009E-03,0.000000E+00,0
600,188507,0,2414,1.222526E-01,0.000000E+00,0
600,190457,0,1082,5.479591E-02,0.000000E+00,0
600,192416,0,185,9.368986E-03,0.000000E+00,0
600,196313,0,23,1.164793E-03,0.000000E+00,0
600,196525,0,1729,8.756204E-02,0.000000E+00,0
600,197598,0,5,2.532158E-04,0.000000E+00,0
600,200576,0,1,5.064317E-05,0.000000E+00,0
600,209996,0,744,3.767852E-02,0.000000E+00,0
600,215960,0,20,1.012863E-03,0.000000E+00,0
600,219049,0,287,1.453459E-02,0.000000E+00,0
600,219351,0,619,3.134812E-02,0.000000E+00,0
600,220217,0,10649,5.392991E-01,0.000000E+00,0
600,220338,0,1,5.064317E-05,0.000000E+00,0
600,222734,0,76,3.848881E-03,0.000000E+00,0
600,223192,0,3,1.519295E-04,0.000000E+00,0
600,229354,0,841,4.259090E-02,0.000000E+00,0
600,236966,0,17,8.609339E-04,0.000000E+00,0
600,237652,0,36,1.823154E-03,0.000000E+00,0
600,242993,0,6,3.038590E-04,0.000000E+00,0
600,243273,0,2089,1.057936E-01,0.000000E+00,0
600,246997,0,442,2.238428E-02,0.000000E+00,0
600,247129,0,705,3.570343E-02,0.000000E+00,0
600,247164,0,749,3.793173E-02,0.000000E+00,0
600,248349,0,16390,8.300415E-01,0.000000E+00,0
600,252728,1,3137,1.588676E-01,0.000000E+00,0
600,252785,1,18,9.115770E-04,0.000000E+00,0
600,255856,1,4747,2.404031E-01,0.000000E+00,0
600,260454,1,1,5.064317E-05,0.000000E+00,0
600,265695,1,960,4.861744E-02,0.000000E+00,0
600,269088,1,155,7.849691E-03,0.000000E+00,0
600,269347,1,325,1.645903E-02,0.000000E+00,0
600,273586,1,2448,1.239745E-01,0.000000E+00,0
600,279180,1,45,2.278943E-03,0.000000E+00,0
600,282184,1,544,2.754988E-02,0.000000E+00,0
600,282631,1,3180,1.610453E-01,0.000000E+00,0
600,283862,1,7585,3.841284E-01,0.000000E+00,0
600,285711,1,457,2.314393E-02,0.000000E+00,0
600,286073,1,1558,7.890206E-02,0.000000E+00,0
600,287927,1,10,5.064317E-04,0.000000E+00,0
600,289780,1,67,3.393092E-03,0.000000E+00,0
600,293591,1,608,3.079105E-02,0.000000E+00,0
600,295412,1,417,2.111820E-02,0.000000E+00,0
600,296929,1,52,2.633445E-03,0.000000E+00,0
600,301008,1,258,1.306594E-02,0.000000E+00,0
600,303972,1,4,2.025727E-04,0.000000E+00,0
600,305637,1,18,9.115770E-04,0.000000E+00,0
600,306603,1,2,1.012863E-04,0.000000E+00,0
600,307251,1,2720,1.377494E-01,0.000000E+00,0
600,311079,1,4,2.025727E-04,0.000000E+00,0
600,316745,1,5,2.532158E-04,0.000000E+00,0
600,320473,1,26,1.316722E-03,0.000000E+00,0
600,322088,1,21,1.063507E-03,0.000000E+00,0
600,324366,1,19060,9.652588E-01,7.394781E-03,2
600,324900,1,278,1.407880E-02,0.000000E+00,0
600,326720,1,11498,5.822951E-01,0.000000E+00,0
600,332346,1,63,3.190520E-03,0.000000E+00,0
600,332501,1,1,5.064317E-05,0.000000E+00,0
600,332535,1,17,8.609339E-04,0.000000E+00,0
600,332693,1,3445,1.744657E-01,0.000000E+00,0
600,334147,1,349,1.767447E-02,0.000000E+00,0
600,334779,1,275,1.392687E-02,0.000000E+00,0
600,334886,1,62,3.139876E-03,8.797641E-03,3
600,336531,1,8034,4.068672E-01,0.000000E+00,0
600,337256,1,231,1.169857E-02,2.897970E-04,3
600,338873,1,114,5.773321E-03,0.000000E+00,0
600,341690,1,1057,5.352983E-02,0.000000E+00,0
600,342251,1,236,1.195179E-02,0.000000E+00,0
600,342367,1,2785,1.410412E-01,0.000000E+00,0
600,347361,1,10,5.064317E-04,0.000000E+00,0
600,349286,1,1,5.064317E-05,0.000000E+00,0
600,350817,1,19631,9.941760E-01,0.000000E+00,0
600,353353,1,3336,1.689456E-01,0.000000E+00,0
600,353673,1,1,5.064317E-05,0.000000E+00,0
600,354618,1,28,1.418009E-03,0.000000E+00,0
600,361623,1,636,3.220905E-02,0.000000E+00,0
600,364168,1,1,5.064317E-05,0.000000E+00,0
600,366230,1,9,4.557885E-04,0.000000E+00,0
600,373724,1,8479,4.294034E-01,1.754017E-03,2
600,375680,1,18831,9.536615E-01,0.000000E+00,0
600,380953,1,1,5.064317E-05,-8.146173E-03,1
600,381790,1,2317,1.173402E-01,0.000000E+00,0
600,381852,1,890,4.507242E-02,0.000000E+00,0
600,383483,1,7,3.545022E-04,4.445280E-03,3
600,383593,1,43,2.177656E-03,0.000000E+00,0
600,390085,1,1,5.064317E-05,0.000000E+00,0
600,391459,1,2,1.012863E-04,0.000000E+00,0
600,393684,1,8,4.051453E-04,0.000000E+00,0
600,396272,1,363,1.838347E-02,5.250597E-05,3
600,397045,1,1,5.064317E-05,0.000000E+00,0
600,397501,1,1,5.064317E-05,0.000000E+00,0
600,402390,1,242,1.225565E-02,0.000000E+00,0
600,404965,1,7676,3.887370E-01,0.000000E+00,0
600,405691,1,17,8.609339E-04,0.000000E+00,0
600,412236,1,276,1.397751E-02,0.000000E+00,0
600,419054,1,3,1.519295E-04,0.000000E+00,0
600,420015,1,1,5.064317E-05,0.000000E+00,0
600,421808,1,56,2.836017E-03,0.000000E+00,0
600,422562,1,347,1.757318E-02,0.000000E+00,0
600,426129,1,2,1.012863E-04,0.000000E+00,0
600,426219,1,2,1.012863E-04,0.000000E+00,0
600,426298,1,15,7.596475E-04,0.000000E+00,0
600,428688,1,100,5.064317E-03,0.000000E+00,0
600,430455,1,110,5.570749E-03,0.000000E+00,0
600,430685,1,931,4.714879E-02,0.000000E+00,0
600,432169,1,6841,3.464499E-01,0.000000E+00,0
600,433166,1,27,1.367366E-03,0.000000E+00,0
600,437986,1,155,7.849691E-03,0.000000E+00,0
600,438929,1,7,3.545022E-04,-1.219707E-02,1
600,439654,1,1,5.064317E-05,0.000000E+00,0
600,440940,1,114,5.773321E-03,0.000000E+00,0
600,441909,1,48,2.430872E-03,-1.072099E-03,1
600,443394,1,129,6.532969E-03,0.000000E+00,0
600,443930,1,311,1.575003E-02,0.000000E+00,0
600,446653,1,2,1.012863E-04,0.000000E+00,0
600,448563,1,3,1.519295E-04,0.000000E+00,0
600,450158,1,833,4.218576E-02,0.000000E+00,0
600,452098,1,1,5.064317E-05,0.000000E+00,0
600,452720,1,3394,1.718829E-01,0.000000E+00,0
600,456623,1,10,5.064317E-04,4.901901E-03,3
600,456820,1,1338,6.776056E-02,0.000000E+00,0
600,457371,1,4,2.025727E-04,0.000000E+00,0
600,459537,1,27,1.367366E-03,0.000000E+00,0
600,460192,1,3214,1.627671E-01,0.000000E+00,0
600,461609,1,1,5.064317E-05,0.000000E+00,0
600,463711,1,1,5.064317E-05,0.000000E+00,0
600,464595,1,4012,2.031804E-01,0.000000E+00,0
600,465099,1,11098,5.620379E-01,0.000000E+00,0
600,465189,1,29,1.468652E-03,-2.043122E-03,1
600,465663,1,5398,2.733718E-01,0.000000E+00,0
600,470957,1,1015,5.140282E-02,0.000000E+00,0
600,471723,1,20,1.012863E-03,0.000000E+00,0
600,472673,1,5,2.532158E-04,0.000000E+00,0
600,473435,1,606,3.068976E-02,0.000000E+00,0
600,482103,1,42,2.127013E-03,0.000000E+00,0
600,484844,1,1404,7.110301E-02,0.000000E+00,0
600,485035,1,51,2.582802E-03,0.000000E+00,0
600,485053,1,25,1.266079E-03,0.000000E+00,0
600,485438,1,47,2.380229E-03,0.000000E+00,0
600,486192,1,14,7.090044E-04,0.000000E+00,0
600,492808,1,10,5.064317E-04,0.000000E+00,0
600,494401,1,1,5.064317E-05,0.000000E+00,0
600,496306,1,18,9.115770E-04,0.000000E+00,0
600,496430,1,5301,2.684594E-01,0.000000E+00,0
600,502469,2,49,2.481515E-03,0.000000E+00,0
600,503439,2,2,1.012863E-04,0.000000E+00,0
600,505002,2,41,2.076370E-03,0.000000E+00,0
600,507983,2,3,1.519295E-04,0.000000E+00,0
600,515542,2,1532,7.758533E-02,0.000000E+00,0
600,515551,2,8,4.051453E-04,0.000000E+00,0
600,515715,2,2,1.012863E-04,0.000000E+00,0
600,516834,2,44,2.228299E-03,0.000000E+00,0
600,520908,2,8,4.051453E-04,0.000000E+00,0
600,522774,2,33,1.671225E-03,0.000000E+00,0
600,523286,2,53,2.684088E-03,0.000000E+00,0
600,523530,2,16,8.102907E-04,0.000000E+00,0
600,526955,2,27,1.367366E-03,-3.872566E-03,1
600,527804,2,12006,6.080219E-01,0.000000E+00,0
600,528512,2,1371,6.943178E-02,0.000000E+00,0
600,528810,2,32,1.620581E-03,0.000000E+00,0
600,530344,2,371,1.878862E-02,0.000000E+00,0
600,530804,2,7113,3.602249E-01,0.000000E+00,0
600,531209,2,11,5.570749E-04,0.000000E+00,0
600,533648,2,7802,3.951180E-01,0.000000E+00,0
600,534720,2,534,2.704345E-02,0.000000E+00,0
600,542450,2,2,1.012863E-04,0.000000E+00,0
600,543184,2,4707,2.383774E-01,0.000000E+00,0
600,545011,2,276,1.397751E-02,0.000000E+00,0
600,547422,2,6,3.038590E-04,0.000000E+00,0
600,550713,2,16,8.102907E-04,0.000000E+00,0
600,554116,2,5,2.532158E-04,0.000000E+00,0
600,555926,2,6,3.038590E-04,0.000000E+00,0
600,560766,2,8090,4.097032E-01,0.000000E+00,0
600,568133,2,1367,6.922921E-02,0.000000E+00,0
600,568522,2,385,1.949762E-02,0.000000E+00,0
600,571793,2,1,5.064317E-05,0.000000E+00,0
600,580875,2,11324,5.734832E-01,0.000000E+00,0
600,581333,2,2201,1.114656E-01,0.000000E+00,0
600,582729,2,655,3.317128E-02,0.000000E+00,0
600,583905,2,4,2.025727E-04,0.000000E+00,0
600,587160,2,308,1.559810E-02,0.000000E+00,0
600,588280,2,46,2.329586E-03,0.000000E+00,0
600,590171,2,10,5.064317E-04,0.000000E+00,0
600,590746,2,1,5.064317E-05,-1.140990E-02,1
600,591083,2,1,5.064317E-05,0.000000E+00,0
600,591516,2,14588,7.387825E-01,4.551327E-03,3
600,592664,2,5,2.532158E-04,0.000000E+00,0
600,598035,2,4724,2.392383E-01,0.000000E+00,0
600,600924,2,23,1.164793E-03,0.000000E+00,0
600,603995,2,4672,2.366049E-01,0.000000E+00,0
600,604665,2,7,3.545022E-04,0.000000E+00,0
600,607225,2,59,2.987947E-03,0.000000E+00,0
600,616436,2,523,2.648638E-02,0.000000E+00,0
600,617622,2,142,7.191330E-03,0.000000E+00,0
600,620688,2,4953,2.508356E-01,0.000000E+00,0
600,622050,2,1,5.064317E-05,0.000000E+00,0
600,627467,2,900,4.557885E-02,0.000000E+00,0
600,635076,2,5085,2.575205E-01,0.000000E+00,0
600,635279,2,44,2.228299E-03,0.000000E+00,0
600,635404,2,421,2.132077E-02,0.000000E+00,0
600,636570,2,9,4.557885E-04,0.000000E+00,0
600,638203,2,989,5.008609E-02,0.000000E+00,0
600,639732,2,1,5.064317E-05,0.000000E+00,0
600,643458,2,1692,8.568824E-02,0.000000E+00,0
600,644431,2,147,7.444546E-03,0.000000E+00,0
600,644948,2,9394,4.757419E-01,0.000000E+00,0
600,645049,2,5,2.532158E-04,0.000000E+00,0
600,646937,2,2386,1.208346E-01,0.000000E+00,0
600,647004,2,690,3.494379E-02,0.000000E+00,0
600,652894,2,19723,9.988352E-01,0.000000E+00,0
600,653844,2,201,1.017928E-02,0.000000E+00,0
600,656903,2,777,3.934974E-02,0.000000E+00,0
600,657395,2,1,5.064317E-05,2.565149E-03,3
600,660645,2,39,1.975084E-03,0.000000E+00,0
600,661313,2,389,1.970019E-02,0.000000E+00,0
600,665846,2,949,4.806037E-02,0.000000E+00,0
600,671925,2,25,1.266079E-03,0.000000E+00,0
600,673283,2,1,5.064317E-05,0.000000E+00,0
600,677613,2,1233,6.244303E-02,0.000000E+00,0
600,685068,2,2,1.012863E-04,0.000000E+00,0
600,686845,2,461,2.334650E-02,0.000000E+00,0
600,686986,2,1,5.064317E-05,0.000000E+00,0
600,689078,2,1391,7.044465E-02,0.000000E+00,0
600,690749,2,2015,1.020460E-01,0.000000E+00,0
600,692700,2,1,5.064317E-05,0.000000E+00,0
600,693628,2,4,2.025727E-04,1.732765E-03,3
600,695814,2,1,5.064317E-05,0.000000E+00,0
600,696817,2,904,4.578142E-02,0.000000E+00,0
600,698555,2,1,5.064317E-05,0.000000E+00,0
600,701849,2,2,1.012863E-04,0.000000E+00,0
600,703281,2,3476,1.760357E-01,0.000000E+00,0
600,710831,2,12,6.077180E-04,0.000000E+00,0
600,713190,2,20,1.012863E-03,0.000000E+00,0
600,718529,2,1,5.064317E-05,0.000000E+00,0
600,724495,2,123,6.229110E-03,0.000000E+00,0
600,725824,2,175,8.862554E-03,0.000000E+00,0
600,727205,2,13996,7.088018E-01,0.000000E+00,0
600,729430,2,2,1.012863E-04,0.000000E+00,0
600,730892,2,12438,6.298997E-01,0.000000E+00,0
600,734958,2,4047,2.049529E-01,0.000000E+00,0
600,738732,2,33,1.671225E-03,0.000000E+00,0
600,741819,2,4131,2.092069E-01,0.000000E+00,0
600,742189,2,11,5.570749E-04,0.000000E+00,0
600,749154,2,9252,4.685506E-01,2.499376E-03,3
600,759083,3,885,4.481920E-02,0.000000E+00,0
600,760300,3,71,3.595665E-03,0.000000E+00,0
600,760405,3,384,1.944698E-02,3.095852E-03,3
600,760956,3,40,2.025727E-03,0.000000E+00,0
600,761951,3,11953,6.053378E-01,0.000000E+00,0
600,764388,3,855,4.329991E-02,0.000000E+00,0
600,765198,3,69,3.494379E-03,0.000000E+00,0
600,768249,3,91,4.608528E-03,0.000000E+00,0
600,768531,3,6945,3.517168E-01,0.000000E+00,0
600,777422,3,59,2.987947E-03,0.000000E+00,0
600,778550,3,184,9.318343E-03,0.000000E+00,0
600,778821,3,7858,3.979540E-01,0.000000E+00,0
600,779688,3,14,7.090044E-04,0.000000E+00,0
600,779908,3,19,9.622202E-04,0.000000E+00,0
600,783912,3,1664,8.427023E-02,0.000000E+00,0
600,787743,3,1,5.064317E-05,0.000000E+00,0
600,791681,3,294,1.488909E-02,0.000000E+00,0
600,792773,3,3496,1.770485E-01,0.000000E+00,0
600,795050,3,6,3.038590E-04,0.000000E+00,0
600,795263,3,1,5.064317E-05,0.000000E+00,0
600,797449,3,7,3.545022E-04,0.000000E+00,0
600,799270,3,4,2.025727E-04,0.000000E+00,0
600,800497,3,15438,7.818292E-01,0.000000E+00,0
600,800600,3,2802,1.419022E-01,0.000000E+00,0
600,801126,3,7,3.545022E-04,0.000000E+00,0
600,801920,3,24,1.215436E-03,0.000000E+00,0
600,806780,3,323,1.635774E-02,0.000000E+00,0
600,807065,3,17,8.609339E-04,0.000000E+00,0
600,807252,3,266,1.347108E-02,0.000000E+00,0
600,809479,3,12,6.077180E-04,0.000000E+00,0
600,812447,3,1,5.064317E-05,0.000000E+00,0
600,812538,3,10,5.064317E-04,0.000000E+00,0
600,813606,3,646,3.271549E-02,0.000000E+00,0
600,813810,3,257,1.301529E-02,0.000000E+00,0
600,818445,3,732,3.707080E-02,0.000000E+00,0
600,819635,3,13263,6.716803E-01,0.000000E+00,0
600,822264,3,385,1.949762E-02,0.000000E+00,0
600,823743,3,11,5.570749E-04,0.000000E+00,0
600,823958,3,3742,1.895067E-01,0.000000E+00,0
600,827452,3,3611,1.828725E-01,0.000000E+00,0
600,829509,3,6047,3.062392E-01,0.000000E+00,0
600,831807,3,4,2.025727E-04,0.000000E+00,0
600,832249,3,2,1.012863E-04,1.911701E-03,2
600,836504,3,1998,1.011851E-01,0.000000E+00,0
600,836685,3,7756,3.927884E-01,0.000000E+00,0
600,837278,3,138,6.988757E-03,0.000000E+00,0
600,840838,3,1,5.064317E-05,0.000000E+00,0
600,843111,3,70,3.545022E-03,0.000000E+00,0
600,844285,3,7,3.545022E-04,0.000000E+00,0
600,844777,3,117,5.925251E-03,0.000000E+00,0
600,844916,3,147,7.444546E-03,0.000000E+00,0
600,845515,3,732,3.707080E-02,0.000000E+00,0
600,854281,3,30,1.519295E-03,0.000000E+00,0
600,857324,3,626,3.170262E-02,0.000000E+00,0
600,860614,3,385,1.949762E-02,0.000000E+00,0
600,869509,3,1,5.064317E-05,0.000000E+00,0
600,870695,3,14,7.090044E-04,5.514121E-03,3
600,873059,3,1569,7.945913E-02,0.000000E+00,0
600,873754,3,1,5.064317E-05,0.000000E+00,0
600,878910,3,1,5.064317E-05,0.000000E+00,0
600,881505,3,35,1.772511E-03,0.000000E+00,0
600,883525,3,782,3.960296E-02,0.000000E+00,0
600,883943,3,112,5.672035E-03,0.000000E+00,0
600,888835,3,815,4.127418E-02,0.000000E+00,0
600,891439,3,35,1.772511E-03,0.000000E+00,0
600,891917,3,2,1.012863E-04,0.000000E+00,0
600,900978,3,2,1.012863E-04,0.000000E+00,0
600,903839,3,158,8.001621E-03,0.000000E+00,0
600,904597,3,6,3.038590E-04,0.000000E+00,0
600,906154,3,1347,6.821635E-02,0.000000E+00,0
600,908771,3,19,9.622202E-04,0.000000E+00,0
600,913553,3,2477,1.254431E-01,0.000000E+00,0
600,914118,3,762,3.859009E-02,0.000000E+00,0
600,915749,3,64,3.241163E-03,0.000000E+00,0
600,918156,3,37,1.873797E-03,0.000000E+00,0
600,924783,3,11,5.570749E-04,0.000000E+00,0
600,926922,3,1,5.064317E-05,0.000000E+00,0
600,927469,3,2,1.012863E-04,0.000000E+00,0
600,927906,3,15234,7.714980E-01,0.000000E+00,0
600,928468,3,238,1.205307E-02,0.000000E+00,0
600,928977,3,27,1.367366E-03,0.000000E+00,0
600,931397,3,214,1.083764E-02,0.000000E+00,0
600,935135,3,1,5.064317E-05,0.000000E+00,0
600,936852,3,3,1.519295E-04,0.000000E+00,0
600,939230,3,143,7.241973E-03,0.000000E+00,0
600,940928,3,2,1.012863E-04,0.000000E+00,0
600,943292,3,1,5.064317E-05,-1.379418E-02,1
600,943909,3,540,2.734731E-02,0.000000E+00,0
600,948682,3,178,9.014484E-03,0.000000E+00,0
600,953237,3,3,1.519295E-04,0.000000E+00,0
600,955984,3,5291,2.679530E-01,0.000000E+00,0
600,957610,3,3,1.519295E-04,0.000000E+00,0
600,957886,3,180,9.115770E-03,0.000000E+00,0
600,967295,3,15117,7.655728E-01,0.000000E+00,0
600,969061,3,2,1.012863E-04,0.000000E+00,0
600,969169,3,147,7.444546E-03,0.000000E+00,0
600,971695,3,172,8.710625E-03,0.000000E+00,0
600,976194,3,1370,6.938114E-02,0.000000E+00,0
600,979312,3,4372,2.214119E-01,0.000000E+00,0
600,985230,3,7152,3.621999E-01,0.000000E+00,0
600,986350,3,14498,7.342247E-01,0.000000E+00,0
600,987095,3,3545,1.795300E-01,0.000000E+00,0
600,987812,3,2429,1.230123E-01,0.000000E+00,0
600,994085,3,7,3.545022E-04,0.000000E+00,0
600,995044,3,7,3.545022E-04,0.000000E+00,0
600,995435,3,1,5.064317E-05,0.000000E+00,0
600,995895,3,225,1.139471E-02,0.000000E+00,0
700,4,0,3190,1.640609E-01,0.000000E+00,0
700,750,0,107,5.502983E-03,0.000000E+00,0
700,2750,0,2044,1.051224E-01,6.256811E-03,2
700,6283,0,1,5.142975E-05,0.000000E+00,0
700,7164,0,31,1.594322E-03,3.198950E-03,3
700,9093,0,99,5.091545E-03,0.000000E+00,0
700,9940,0,918,4.721251E-02,0.000000E+00,0
